Año,Delito,id_barrio,Barrio,Total delitos,Ratio
2019,ABIGEATO,58,"COLON SURESTE, ABAYUBA",3,20.52264331645916
2019,ABIGEATO,60,"LEZICA, MELILLA",1,5.800464037122969
2019,ABIGEATO,32,"MANGA, TOLEDO CHICO",5,18.356707540935457
2019,ABIGEATO,57,PASO DE LA ARENA,2,7.530120481927711
2019,ABIGEATO,34,"PEÑAROL, LAVALLEJA",1,3.092911047878263
2019,ABIGEATO,999,SIN CLASIFICAR,1,
2019,HURTO,41,AGUADA,1180,6086.238910666391
2019,HURTO,29,AIRES PUROS,539,3611.148331770066
2019,HURTO,43,ATAHUALPA,549,6854.788363091523
2019,HURTO,3,BARRIO SUR,895,6298.381421534132
2019,HURTO,16,BAÑADOS DE CARRASCO,483,3406.205923836389
2019,HURTO,54,BELVEDERE,1331,6495.851634943875
2019,HURTO,51,BRAZO ORIENTAL,981,5984.626647144949
2019,HURTO,9,BUCEO,2120,5731.5886233372985
2019,HURTO,40,"CAPURRO, BELLA VISTA",865,5199.567203654725
2019,HURTO,14,CARRASCO,761,5051.779075942644
2019,HURTO,15,CARRASCO NORTE,582,4389.471302511502
2019,HURTO,36,"CASABO, PAJAS BLANCAS",585,1959.6020500452216
2019,HURTO,30,CASAVALLE,873,2871.7105263157896
2019,HURTO,26,"CASTRO, P. CASTELLANOS",547,4055.4567022538554
2019,HURTO,2,CENTRO,2461,10356.000673287326
2019,HURTO,27,CERRITO,714,4460.548510026863
2019,HURTO,35,CERRO,1202,4415.708460379854
2019,HURTO,1,CIUDAD VIEJA,1045,7546.2160600808775
2019,HURTO,59,COLON CENTRO Y NOROESTE,1415,5173.863761015028
2019,HURTO,58,"COLON SURESTE, ABAYUBA",511,3495.6902449035438
2019,HURTO,53,CONCILIACION,594,2989.581760531481
2019,HURTO,4,CORDON,3379,7511.559665658901
2019,HURTO,18,FLOR DE MAROÑAS,799,4649.944712797533
2019,HURTO,22,ITUZAINGO,673,5276.362210897687
2019,HURTO,44,JACINTO VERA,596,7133.45302214243
2019,HURTO,21,JARDINES DEL HIPODROMO,650,3342.074142629441
2019,HURTO,47,LA BLANQUEADA,848,8687.634463682
2019,HURTO,49,LA COMERCIAL,563,4976.135761004066
2019,HURTO,45,LA FIGURITA,499,4904.658934539021
2019,HURTO,37,"LA PALOMA, TOMKINSON",965,2481.293872618344
2019,HURTO,38,LA TEJA,1078,5781.710914454277
2019,HURTO,46,LARRAÑAGA,1088,5772.189506074593
2019,HURTO,28,LAS ACACIAS,667,3386.6463569433868
2019,HURTO,19,LAS CANTERAS,613,2806.519549491805
2019,HURTO,60,"LEZICA, MELILLA",970,5626.4501160092805
2019,HURTO,11,MALVIN,1093,3690.074274139095
2019,HURTO,12,MALVIN NORTE,490,2822.90586473096
2019,HURTO,62,MANGA,654,3357.979051139864
2019,HURTO,32,"MANGA, TOLEDO CHICO",679,2492.8408840590355
2019,HURTO,17,"MAROÑAS, PARQUE GUARANI",712,3427.0311898344244
2019,HURTO,25,"MERCADO MODELO, BOLIVAR",1079,6891.486236188286
2019,HURTO,55,NUEVO PARIS,1516,5062.445735657517
2019,HURTO,5,PALERMO,886,6898.699680759947
2019,HURTO,6,PARQUE RODO,813,6232.750689972401
2019,HURTO,57,PASO DE LA ARENA,901,3392.319277108434
2019,HURTO,33,PASO DE LAS DURANAS,828,6791.3385826771655
2019,HURTO,34,"PEÑAROL, LAVALLEJA",940,2907.336385005567
2019,HURTO,31,PIEDRAS BLANCAS,701,3327.3210556293902
2019,HURTO,8,POCITOS,2445,3474.146383051281
2019,HURTO,10,"PQUE. BATLLE, V. DOLORES",2160,7196.1620469083155
2019,HURTO,39,"PRADO, NUEVA SAVONA",1516,7783.539559480412
2019,HURTO,20,"PTA. RIELES, BELLA ITALIA",920,3828.547648772368
2019,HURTO,7,PUNTA CARRETAS,1244,4954.793483888955
2019,HURTO,13,PUNTA GORDA,612,4420.049111656796
2019,HURTO,42,REDUCTO,595,4421.490673998663
2019,HURTO,52,SAYAGO,855,6103.219358983511
2019,HURTO,999,SIN CLASIFICAR,83,
2019,HURTO,50,TRES CRUCES,1820,10722.281135854837
2019,HURTO,56,"TRES OMBUES, VICTORIA",802,4449.375866851596
2019,HURTO,23,UNION,3623,9490.007072321032
2019,HURTO,24,VILLA ESPAÑOLA,905,4274.109757249457
2019,HURTO,61,"VILLA GARCIA, MANGA RURAL",896,2823.025300103973
2019,HURTO,48,"VILLA MUÑOZ, RETIRO",594,4454.109178164367
2019,LESIONES,41,AGUADA,105,541.5721064576026
2019,LESIONES,29,AIRES PUROS,27,180.8924025190942
2019,LESIONES,43,ATAHUALPA,15,187.28929953801972
2019,LESIONES,3,BARRIO SUR,37,260.38001407459535
2019,LESIONES,16,BAÑADOS DE CARRASCO,252,1777.150916784203
2019,LESIONES,54,BELVEDERE,62,302.58662762323087
2019,LESIONES,51,BRAZO ORIENTAL,21,128.1112737920937
2019,LESIONES,9,BUCEO,56,151.4004542013626
2019,LESIONES,40,"CAPURRO, BELLA VISTA",45,270.4977157970666
2019,LESIONES,14,CARRASCO,16,106.21348911311736
2019,LESIONES,15,CARRASCO NORTE,25,188.55117278829474
2019,LESIONES,36,"CASABO, PAJAS BLANCAS",76,254.58077915117408
2019,LESIONES,30,CASAVALLE,156,513.1578947368421
2019,LESIONES,26,"CASTRO, P. CASTELLANOS",21,155.69395017793593
2019,LESIONES,2,CENTRO,144,605.9585928294899
2019,LESIONES,27,CERRITO,44,274.8797401137002
2019,LESIONES,35,CERRO,127,466.55155945777153
2019,LESIONES,1,CIUDAD VIEJA,121,873.7723859041016
2019,LESIONES,59,COLON CENTRO Y NOROESTE,116,424.14713517861713
2019,LESIONES,58,"COLON SURESTE, ABAYUBA",25,171.02202763715968
2019,LESIONES,53,CONCILIACION,51,256.68126226785444
2019,LESIONES,4,CORDON,158,351.2359950204517
2019,LESIONES,18,FLOR DE MAROÑAS,58,337.5429203282314
2019,LESIONES,22,ITUZAINGO,31,243.0419443355547
2019,LESIONES,44,JACINTO VERA,19,227.40873728306403
2019,LESIONES,21,JARDINES DEL HIPODROMO,100,514.1652527122218
2019,LESIONES,47,LA BLANQUEADA,26,266.3661510091179
2019,LESIONES,49,LA COMERCIAL,27,238.6423899593424
2019,LESIONES,45,LA FIGURITA,33,324.35620208374286
2019,LESIONES,37,"LA PALOMA, TOMKINSON",117,300.8408114988044
2019,LESIONES,38,LA TEJA,51,273.5317779565567
2019,LESIONES,46,LARRAÑAGA,45,238.73945567404104
2019,LESIONES,28,LAS ACACIAS,61,309.7232800203097
2019,LESIONES,19,LAS CANTERAS,43,196.8684186429814
2019,LESIONES,60,"LEZICA, MELILLA",42,243.61948955916472
2019,LESIONES,11,MALVIN,32,108.03511141120863
2019,LESIONES,12,MALVIN NORTE,51,293.81265122709993
2019,LESIONES,62,MANGA,66,338.87861983980287
2019,LESIONES,32,"MANGA, TOLEDO CHICO",87,319.40671121227695
2019,LESIONES,17,"MAROÑAS, PARQUE GUARANI",60,288.7947631882942
2019,LESIONES,25,"MERCADO MODELO, BOLIVAR",52,332.11981861148365
2019,LESIONES,55,NUEVO PARIS,106,353.9704801976892
2019,LESIONES,5,PALERMO,25,194.65856887020166
2019,LESIONES,6,PARQUE RODO,34,260.65624041704996
2019,LESIONES,57,PASO DE LA ARENA,391,1472.1385542168675
2019,LESIONES,33,PASO DE LAS DURANAS,35,287.0734908136483
2019,LESIONES,34,"PEÑAROL, LAVALLEJA",80,247.43288383026106
2019,LESIONES,31,PIEDRAS BLANCAS,106,503.1327131194229
2019,LESIONES,8,POCITOS,67,95.20155732696762
2019,LESIONES,10,"PQUE. BATLLE, V. DOLORES",57,189.89872068230275
2019,LESIONES,39,"PRADO, NUEVA SAVONA",78,400.4723520049289
2019,LESIONES,20,"PTA. RIELES, BELLA ITALIA",107,445.2767374115689
2019,LESIONES,7,PUNTA CARRETAS,41,163.3010714143466
2019,LESIONES,13,PUNTA GORDA,14,101.11223458038423
2019,LESIONES,42,REDUCTO,28,208.07014936464293
2019,LESIONES,52,SAYAGO,32,228.42458419587408
2019,LESIONES,50,TRES CRUCES,76,447.7436078708613
2019,LESIONES,56,"TRES OMBUES, VICTORIA",59,327.3231622746186
2019,LESIONES,23,UNION,140,366.7129423474867
2019,LESIONES,24,VILLA ESPAÑOLA,71,335.3168980825541
2019,LESIONES,61,"VILLA GARCIA, MANGA RURAL",126,396.9879328271212
2019,LESIONES,48,"VILLA MUÑOZ, RETIRO",48,359.9280143971206
2019,RAPIÑA,41,AGUADA,215,1108.9333608417578
2019,RAPIÑA,29,AIRES PUROS,219,1467.2383759882084
2019,RAPIÑA,43,ATAHUALPA,133,1660.6317892371083
2019,RAPIÑA,3,BARRIO SUR,72,506.68543279380714
2019,RAPIÑA,16,BAÑADOS DE CARRASCO,290,2045.1339915373765
2019,RAPIÑA,54,BELVEDERE,672,3279.648609077599
2019,RAPIÑA,51,BRAZO ORIENTAL,322,1964.3728648121034
2019,RAPIÑA,9,BUCEO,409,1105.764031577809
2019,RAPIÑA,40,"CAPURRO, BELLA VISTA",215,1292.3779754748737
2019,RAPIÑA,14,CARRASCO,118,783.3244822092406
2019,RAPIÑA,15,CARRASCO NORTE,206,1553.6616637755487
2019,RAPIÑA,36,"CASABO, PAJAS BLANCAS",564,1889.257361069239
2019,RAPIÑA,30,CASAVALLE,1326,4361.8421052631575
2019,RAPIÑA,26,"CASTRO, P. CASTELLANOS",205,1519.8695136417557
2019,RAPIÑA,2,CENTRO,297,1249.789597710823
2019,RAPIÑA,27,CERRITO,392,2448.9285937402387
2019,RAPIÑA,35,CERRO,864,3174.0200580434225
2019,RAPIÑA,1,CIUDAD VIEJA,99,714.9046793760832
2019,RAPIÑA,59,COLON CENTRO Y NOROESTE,743,2716.7355296354526
2019,RAPIÑA,58,"COLON SURESTE, ABAYUBA",221,1511.8347243124915
2019,RAPIÑA,53,CONCILIACION,468,2355.4280537520763
2019,RAPIÑA,4,CORDON,448,995.9096567668505
2019,RAPIÑA,18,FLOR DE MAROÑAS,546,3177.559215503695
2019,RAPIÑA,22,ITUZAINGO,272,2132.4970599764797
2019,RAPIÑA,44,JACINTO VERA,131,1567.9233991621782
2019,RAPIÑA,21,JARDINES DEL HIPODROMO,371,1907.5530875623424
2019,RAPIÑA,47,LA BLANQUEADA,110,1126.9337158078065
2019,RAPIÑA,49,LA COMERCIAL,91,804.3132402333392
2019,RAPIÑA,45,LA FIGURITA,92,904.2657755061922
2019,RAPIÑA,37,"LA PALOMA, TOMKINSON",782,2010.7479879663676
2019,RAPIÑA,38,LA TEJA,542,2906.9455618128186
2019,RAPIÑA,46,LARRAÑAGA,225,1193.6972783702054
2019,RAPIÑA,28,LAS ACACIAS,521,2645.341457222645
2019,RAPIÑA,19,LAS CANTERAS,518,2371.5776943503342
2019,RAPIÑA,60,"LEZICA, MELILLA",387,2244.7795823665892
2019,RAPIÑA,11,MALVIN,367,1239.0276839972992
2019,RAPIÑA,12,MALVIN NORTE,466,2684.6410876829127
2019,RAPIÑA,62,MANGA,532,2731.567056890532
2019,RAPIÑA,32,"MANGA, TOLEDO CHICO",424,1556.6487994713268
2019,RAPIÑA,17,"MAROÑAS, PARQUE GUARANI",462,2223.719676549865
2019,RAPIÑA,25,"MERCADO MODELO, BOLIVAR",299,1909.688957016031
2019,RAPIÑA,55,NUEVO PARIS,879,2935.2835103185735
2019,RAPIÑA,5,PALERMO,78,607.3347348750292
2019,RAPIÑA,6,PARQUE RODO,146,1119.2885617908616
2019,RAPIÑA,57,PASO DE LA ARENA,679,2556.475903614458
2019,RAPIÑA,33,PASO DE LAS DURANAS,420,3444.88188976378
2019,RAPIÑA,34,"PEÑAROL, LAVALLEJA",708,2189.78102189781
2019,RAPIÑA,31,PIEDRAS BLANCAS,476,2259.3506740079742
2019,RAPIÑA,8,POCITOS,354,503.0052431902468
2019,RAPIÑA,10,"PQUE. BATLLE, V. DOLORES",317,1056.1034115138593
2019,RAPIÑA,39,"PRADO, NUEVA SAVONA",547,2808.4407249576425
2019,RAPIÑA,20,"PTA. RIELES, BELLA ITALIA",630,2621.7228464419477
2019,RAPIÑA,7,PUNTA CARRETAS,210,836.4201218783605
2019,RAPIÑA,13,PUNTA GORDA,160,1155.5683952043912
2019,RAPIÑA,42,REDUCTO,106,787.6941368804339
2019,RAPIÑA,52,SAYAGO,352,2512.6704261546147
2019,RAPIÑA,999,SIN CLASIFICAR,9,
2019,RAPIÑA,50,TRES CRUCES,216,1272.5344644750796
2019,RAPIÑA,56,"TRES OMBUES, VICTORIA",428,2374.479889042996
2019,RAPIÑA,23,UNION,769,2014.3018047515523
2019,RAPIÑA,24,VILLA ESPAÑOLA,318,1501.8418815528478
2019,RAPIÑA,61,"VILLA GARCIA, MANGA RURAL",770,2426.037367276852
2019,RAPIÑA,48,"VILLA MUÑOZ, RETIRO",100,749.8500299940011
2019,VIOLENCIA DOMÉSTICA,41,AGUADA,167,861.3575407468536
2019,VIOLENCIA DOMÉSTICA,29,AIRES PUROS,108,723.5696100763768
2019,VIOLENCIA DOMÉSTICA,43,ATAHUALPA,42,524.4100387064552
2019,VIOLENCIA DOMÉSTICA,3,BARRIO SUR,111,781.140042223786
2019,VIOLENCIA DOMÉSTICA,16,BAÑADOS DE CARRASCO,166,1170.6629055007052
2019,VIOLENCIA DOMÉSTICA,54,BELVEDERE,247,1205.4660810151292
2019,VIOLENCIA DOMÉSTICA,51,BRAZO ORIENTAL,78,475.8418740849195
2019,VIOLENCIA DOMÉSTICA,9,BUCEO,217,586.6767600302801
2019,VIOLENCIA DOMÉSTICA,40,"CAPURRO, BELLA VISTA",131,787.4489059870161
2019,VIOLENCIA DOMÉSTICA,14,CARRASCO,26,172.59691980881573
2019,VIOLENCIA DOMÉSTICA,15,CARRASCO NORTE,106,799.4569726223698
2019,VIOLENCIA DOMÉSTICA,36,"CASABO, PAJAS BLANCAS",446,1493.9872039661004
2019,VIOLENCIA DOMÉSTICA,30,CASAVALLE,678,2230.263157894737
2019,VIOLENCIA DOMÉSTICA,26,"CASTRO, P. CASTELLANOS",149,1104.6856465005933
2019,VIOLENCIA DOMÉSTICA,2,CENTRO,217,913.145935027773
2019,VIOLENCIA DOMÉSTICA,27,CERRITO,189,1180.733429124758
2019,VIOLENCIA DOMÉSTICA,35,CERRO,449,1649.4618125711766
2019,VIOLENCIA DOMÉSTICA,1,CIUDAD VIEJA,144,1039.8613518197574
2019,VIOLENCIA DOMÉSTICA,59,COLON CENTRO Y NOROESTE,387,1415.042597535559
2019,VIOLENCIA DOMÉSTICA,58,"COLON SURESTE, ABAYUBA",141,964.5642358735804
2019,VIOLENCIA DOMÉSTICA,53,CONCILIACION,265,1333.735970607479
2019,VIOLENCIA DOMÉSTICA,4,CORDON,305,678.0188511470745
2019,VIOLENCIA DOMÉSTICA,18,FLOR DE MAROÑAS,249,1449.1066752022348
2019,VIOLENCIA DOMÉSTICA,22,ITUZAINGO,148,1160.329282634261
2019,VIOLENCIA DOMÉSTICA,44,JACINTO VERA,63,754.0394973070017
2019,VIOLENCIA DOMÉSTICA,21,JARDINES DEL HIPODROMO,348,1789.2950794385315
2019,VIOLENCIA DOMÉSTICA,47,LA BLANQUEADA,62,635.1808216371273
2019,VIOLENCIA DOMÉSTICA,49,LA COMERCIAL,87,768.9588120912143
2019,VIOLENCIA DOMÉSTICA,45,LA FIGURITA,98,963.2396304305091
2019,VIOLENCIA DOMÉSTICA,37,"LA PALOMA, TOMKINSON",666,1712.4784654547323
2019,VIOLENCIA DOMÉSTICA,38,LA TEJA,170,911.7725931885224
2019,VIOLENCIA DOMÉSTICA,46,LARRAÑAGA,105,557.0587299060959
2019,VIOLENCIA DOMÉSTICA,28,LAS ACACIAS,217,1101.8024879411018
2019,VIOLENCIA DOMÉSTICA,19,LAS CANTERAS,224,1025.5471110704148
2019,VIOLENCIA DOMÉSTICA,60,"LEZICA, MELILLA",201,1165.893271461717
2019,VIOLENCIA DOMÉSTICA,11,MALVIN,114,384.8750844024308
2019,VIOLENCIA DOMÉSTICA,12,MALVIN NORTE,204,1175.2506049083997
2019,VIOLENCIA DOMÉSTICA,62,MANGA,289,1483.8775929348942
2019,VIOLENCIA DOMÉSTICA,32,"MANGA, TOLEDO CHICO",407,1494.2359938321463
2019,VIOLENCIA DOMÉSTICA,17,"MAROÑAS, PARQUE GUARANI",278,1338.0824027724298
2019,VIOLENCIA DOMÉSTICA,25,"MERCADO MODELO, BOLIVAR",127,811.138787762662
2019,VIOLENCIA DOMÉSTICA,55,NUEVO PARIS,440,1469.3114272356909
2019,VIOLENCIA DOMÉSTICA,5,PALERMO,65,506.11227906252435
2019,VIOLENCIA DOMÉSTICA,6,PARQUE RODO,46,352.6525605642441
2019,VIOLENCIA DOMÉSTICA,57,PASO DE LA ARENA,279,1050.4518072289156
2019,VIOLENCIA DOMÉSTICA,33,PASO DE LAS DURANAS,93,762.7952755905512
2019,VIOLENCIA DOMÉSTICA,34,"PEÑAROL, LAVALLEJA",332,1026.8464678955834
2019,VIOLENCIA DOMÉSTICA,31,PIEDRAS BLANCAS,316,1499.9050692994115
2019,VIOLENCIA DOMÉSTICA,8,POCITOS,189,268.55364678801317
2019,VIOLENCIA DOMÉSTICA,10,"PQUE. BATLLE, V. DOLORES",171,569.6961620469083
2019,VIOLENCIA DOMÉSTICA,39,"PRADO, NUEVA SAVONA",121,621.2455716999539
2019,VIOLENCIA DOMÉSTICA,20,"PTA. RIELES, BELLA ITALIA",408,1697.8776529338327
2019,VIOLENCIA DOMÉSTICA,7,PUNTA CARRETAS,71,282.7896602541124
2019,VIOLENCIA DOMÉSTICA,13,PUNTA GORDA,34,245.5582839809331
2019,VIOLENCIA DOMÉSTICA,42,REDUCTO,97,720.8144460132273
2019,VIOLENCIA DOMÉSTICA,52,SAYAGO,120,856.5921907345278
2019,VIOLENCIA DOMÉSTICA,999,SIN CLASIFICAR,10,
2019,VIOLENCIA DOMÉSTICA,50,TRES CRUCES,109,642.1585954989985
2019,VIOLENCIA DOMÉSTICA,56,"TRES OMBUES, VICTORIA",307,1703.1900138696255
2019,VIOLENCIA DOMÉSTICA,23,UNION,395,1034.6543730518374
2019,VIOLENCIA DOMÉSTICA,24,VILLA ESPAÑOLA,285,1345.9903655426467
2019,VIOLENCIA DOMÉSTICA,61,"VILLA GARCIA, MANGA RURAL",482,1518.6363779577177
2019,VIOLENCIA DOMÉSTICA,48,"VILLA MUÑOZ, RETIRO",132,989.8020395920815
2020,ABIGEATO,14,CARRASCO,1,6.638343069569835
2020,ABIGEATO,36,"CASABO, PAJAS BLANCAS",2,6.699494188188791
2020,ABIGEATO,58,"COLON SURESTE, ABAYUBA",5,34.20440552743193
2020,ABIGEATO,37,"LA PALOMA, TOMKINSON",1,2.571288987169268
2020,ABIGEATO,60,"LEZICA, MELILLA",5,29.00232018561485
2020,ABIGEATO,32,"MANGA, TOLEDO CHICO",5,18.356707540935457
2020,ABIGEATO,57,PASO DE LA ARENA,7,26.35542168674699
2020,ABIGEATO,61,"VILLA GARCIA, MANGA RURAL",2,6.301395759160655
2020,HURTO,41,AGUADA,1032,5322.880132040437
2020,HURTO,29,AIRES PUROS,402,2693.286881950958
2020,HURTO,43,ATAHUALPA,501,6255.462604569859
2020,HURTO,3,BARRIO SUR,750,5277.973258268825
2020,HURTO,16,BAÑADOS DE CARRASCO,408,2877.2919605077573
2020,HURTO,54,BELVEDERE,1079,5265.983406539775
2020,HURTO,51,BRAZO ORIENTAL,801,4886.530014641288
2020,HURTO,9,BUCEO,2042,5520.709419271115
2020,HURTO,40,"CAPURRO, BELLA VISTA",869,5223.611445058908
2020,HURTO,14,CARRASCO,657,4361.391396707382
2020,HURTO,15,CARRASCO NORTE,651,4909.872539407195
2020,HURTO,36,"CASABO, PAJAS BLANCAS",526,1761.9669714936522
2020,HURTO,30,CASAVALLE,961,3161.184210526316
2020,HURTO,26,"CASTRO, P. CASTELLANOS",574,4255.634638196916
2020,HURTO,2,CENTRO,2360,9930.988049149975
2020,HURTO,27,CERRITO,633,3954.519897544824
2020,HURTO,35,CERRO,1175,4316.520333565997
2020,HURTO,1,CIUDAD VIEJA,1076,7770.075101097632
2020,HURTO,59,COLON CENTRO Y NOROESTE,1283,4691.213572708326
2020,HURTO,58,"COLON SURESTE, ABAYUBA",403,2756.875085511014
2020,HURTO,53,CONCILIACION,624,3140.5707383361014
2020,HURTO,4,CORDON,2728,6064.378445669571
2020,HURTO,18,FLOR DE MAROÑAS,877,5103.881743583775
2020,HURTO,22,ITUZAINGO,842,6601.332810662486
2020,HURTO,44,JACINTO VERA,513,6140.035906642729
2020,HURTO,21,JARDINES DEL HIPODROMO,599,3079.849863746208
2020,HURTO,47,LA BLANQUEADA,641,6566.950107570946
2020,HURTO,49,LA COMERCIAL,554,4896.588297684285
2020,HURTO,45,LA FIGURITA,438,4305.091409475132
2020,HURTO,37,"LA PALOMA, TOMKINSON",938,2411.869069964773
2020,HURTO,38,LA TEJA,780,4183.42719227675
2020,HURTO,46,LARRAÑAGA,1048,5559.976656586557
2020,HURTO,28,LAS ACACIAS,1019,5173.902005585173
2020,HURTO,19,LAS CANTERAS,569,2605.0727955315447
2020,HURTO,60,"LEZICA, MELILLA",704,4083.526682134571
2020,HURTO,11,MALVIN,1059,3575.286968264686
2020,HURTO,12,MALVIN NORTE,432,2488.765986864846
2020,HURTO,62,MANGA,506,2598.069418771822
2020,HURTO,32,"MANGA, TOLEDO CHICO",657,2412.0713708789194
2020,HURTO,17,"MAROÑAS, PARQUE GUARANI",701,3374.0854832499035
2020,HURTO,25,"MERCADO MODELO, BOLIVAR",1191,7606.821230120712
2020,HURTO,55,NUEVO PARIS,1135,3790.155613437521
2020,HURTO,5,PALERMO,534,4157.907031067508
2020,HURTO,6,PARQUE RODO,630,4829.80680772769
2020,HURTO,57,PASO DE LA ARENA,871,3279.3674698795185
2020,HURTO,33,PASO DE LAS DURANAS,766,6282.808398950131
2020,HURTO,34,"PEÑAROL, LAVALLEJA",838,2591.859458121984
2020,HURTO,31,PIEDRAS BLANCAS,701,3327.3210556293902
2020,HURTO,8,POCITOS,2181,3099.023828807707
2020,HURTO,10,"PQUE. BATLLE, V. DOLORES",1813,6040.111940298507
2020,HURTO,39,"PRADO, NUEVA SAVONA",1411,7244.4421625507
2020,HURTO,20,"PTA. RIELES, BELLA ITALIA",1132,4710.778193924261
2020,HURTO,7,PUNTA CARRETAS,970,3863.4643724857606
2020,HURTO,13,PUNTA GORDA,647,4672.8296981077565
2020,HURTO,42,REDUCTO,547,4064.7989893735603
2020,HURTO,52,SAYAGO,716,5111.000071382683
2020,HURTO,999,SIN CLASIFICAR,120,
2020,HURTO,50,TRES CRUCES,1584,9331.919406150584
2020,HURTO,56,"TRES OMBUES, VICTORIA",548,3040.2219140083216
2020,HURTO,23,UNION,3694,9675.9829216544
2020,HURTO,24,VILLA ESPAÑOLA,887,4189.09983942571
2020,HURTO,61,"VILLA GARCIA, MANGA RURAL",770,2426.037367276852
2020,HURTO,48,"VILLA MUÑOZ, RETIRO",606,4544.091181763647
2020,LESIONES,41,AGUADA,74,381.6793893129771
2020,LESIONES,29,AIRES PUROS,30,200.9915583545491
2020,LESIONES,43,ATAHUALPA,13,162.31739293295044
2020,LESIONES,3,BARRIO SUR,20,140.74595355383534
2020,LESIONES,16,BAÑADOS DE CARRASCO,337,2376.5867418899857
2020,LESIONES,54,BELVEDERE,52,253.7823328452904
2020,LESIONES,51,BRAZO ORIENTAL,22,134.21181063933628
2020,LESIONES,9,BUCEO,48,129.77181788688222
2020,LESIONES,40,"CAPURRO, BELLA VISTA",48,288.5308968502044
2020,LESIONES,14,CARRASCO,8,53.10674455655868
2020,LESIONES,15,CARRASCO NORTE,34,256.42959499208087
2020,LESIONES,36,"CASABO, PAJAS BLANCAS",75,251.23103205707966
2020,LESIONES,30,CASAVALLE,151,496.71052631578954
2020,LESIONES,26,"CASTRO, P. CASTELLANOS",21,155.69395017793593
2020,LESIONES,2,CENTRO,133,559.6700892105706
2020,LESIONES,27,CERRITO,32,199.91253826450927
2020,LESIONES,35,CERRO,105,385.7316042761104
2020,LESIONES,1,CIUDAD VIEJA,91,657.1346042749856
2020,LESIONES,59,COLON CENTRO Y NOROESTE,97,354.67475958901605
2020,LESIONES,58,"COLON SURESTE, ABAYUBA",31,212.06731427007801
2020,LESIONES,53,CONCILIACION,45,226.4834667069304
2020,LESIONES,4,CORDON,122,271.20754045882984
2020,LESIONES,18,FLOR DE MAROÑAS,53,308.4443927137287
2020,LESIONES,22,ITUZAINGO,32,250.88200705605644
2020,LESIONES,44,JACINTO VERA,18,215.43985637342908
2020,LESIONES,21,JARDINES DEL HIPODROMO,87,447.3237698596329
2020,LESIONES,47,LA BLANQUEADA,18,184.4073353140047
2020,LESIONES,49,LA COMERCIAL,15,132.57910553296801
2020,LESIONES,45,LA FIGURITA,22,216.23746805582857
2020,LESIONES,37,"LA PALOMA, TOMKINSON",117,300.8408114988044
2020,LESIONES,38,LA TEJA,32,171.62778224725128
2020,LESIONES,46,LARRAÑAGA,40,212.2128494880365
2020,LESIONES,28,LAS ACACIAS,60,304.64584920030467
2020,LESIONES,19,LAS CANTERAS,53,242.65177181576777
2020,LESIONES,60,"LEZICA, MELILLA",55,319.02552204176334
2020,LESIONES,11,MALVIN,23,77.65023632680621
2020,LESIONES,12,MALVIN NORTE,53,305.33471598110384
2020,LESIONES,62,MANGA,63,323.4750462107209
2020,LESIONES,32,"MANGA, TOLEDO CHICO",84,308.3926866877157
2020,LESIONES,17,"MAROÑAS, PARQUE GUARANI",33,158.8371197535618
2020,LESIONES,25,"MERCADO MODELO, BOLIVAR",59,376.82825573226035
2020,LESIONES,55,NUEVO PARIS,88,293.86228544713816
2020,LESIONES,5,PALERMO,30,233.590282644242
2020,LESIONES,6,PARQUE RODO,14,107.32904017172646
2020,LESIONES,57,PASO DE LA ARENA,602,2266.5662650602408
2020,LESIONES,33,PASO DE LAS DURANAS,25,205.0524934383202
2020,LESIONES,34,"PEÑAROL, LAVALLEJA",75,231.96832859086973
2020,LESIONES,31,PIEDRAS BLANCAS,104,493.6396430605658
2020,LESIONES,8,POCITOS,54,76.72961336800375
2020,LESIONES,10,"PQUE. BATLLE, V. DOLORES",69,229.8773987206823
2020,LESIONES,39,"PRADO, NUEVA SAVONA",52,266.98156800328593
2020,LESIONES,20,"PTA. RIELES, BELLA ITALIA",109,453.59966708281314
2020,LESIONES,7,PUNTA CARRETAS,23,91.6079181104871
2020,LESIONES,13,PUNTA GORDA,14,101.11223458038423
2020,LESIONES,42,REDUCTO,26,193.20799583859701
2020,LESIONES,52,SAYAGO,28,199.87151117138984
2020,LESIONES,999,SIN CLASIFICAR,1,
2020,LESIONES,50,TRES CRUCES,54,318.1336161187699
2020,LESIONES,56,"TRES OMBUES, VICTORIA",56,310.67961165048547
2020,LESIONES,23,UNION,150,392.90672394373576
2020,LESIONES,24,VILLA ESPAÑOLA,64,302.2574855955417
2020,LESIONES,61,"VILLA GARCIA, MANGA RURAL",135,425.3442137433442
2020,LESIONES,48,"VILLA MUÑOZ, RETIRO",34,254.94901019796043
2020,RAPIÑA,41,AGUADA,228,1175.9851454507943
2020,RAPIÑA,29,AIRES PUROS,192,1286.3459734691144
2020,RAPIÑA,43,ATAHUALPA,114,1423.39867648895
2020,RAPIÑA,3,BARRIO SUR,62,436.3124560168895
2020,RAPIÑA,16,BAÑADOS DE CARRASCO,260,1833.5684062059238
2020,RAPIÑA,54,BELVEDERE,606,2957.540263543192
2020,RAPIÑA,51,BRAZO ORIENTAL,243,1482.4304538799415
2020,RAPIÑA,9,BUCEO,444,1200.3893154536606
2020,RAPIÑA,40,"CAPURRO, BELLA VISTA",189,1136.0904063476796
